	 URL	 Mobile_Accessibility	 Desktop_Accessibility			
	https://atsscf.atssc-scdata.gc.ca/	 	 			
	https://support.atssc-scdata.gc.ca/	82	82			
	https://cta.gc.ca/	 	 			
	https://vpn2.otc-cta.gc.ca/remote/login?lang=en	80	80			
	https://services2.otc-cta.gc.ca/eng/splashify-splash	100	100			
	https://webconf.otc-cta.gc.ca/	 	 			
	https://portail-portal.otc-cta.gc.ca/	100	100			
	https://ouvert-open.otc-cta.gc.ca/	100	100			
	https://dialin.otc-cta.gc.ca/	68	68			
	https://sip.otc-cta.gc.ca/	 	 			
	https://lyncdiscover.otc-cta.gc.ca/	 	 			
	https://formulaires-forms.otc-cta.gc.ca/	100	100			
	https://forums.otc-cta.gc.ca/	 	 			
	https://meet.otc-cta.gc.ca/	70	70			
	https://tfs-sft.otc-cta.gc.ca/webclient/Login.xhtml	95	95			
	https://services.cta.gc.ca/	 	 			
	https://www.cta.gc.ca/	 	 			
	https://vita.gc.ca/	 	 			
	https://gcmobile.vita.gc.ca/	 	 			
	https://gcfile.vita.gc.ca/	 	 			
	https://gcdrive.vita.gc.ca/	 	 			
	https://www.international.gc.ca/world-monde/splash/united_states-etats_unis/splash-atlanta.aspx	100	100			
	https://www1.catsa-acsta.gc.ca/	 	 			
	https://publications.catsa-acsta.gc.ca/	 	 			
	https://www.catsa.acsta.gc.ca/	 	 			
	https://scmail.acsta.gc.ca/	 	 			
	https://m.acsta.gc.ca/	 	 			
	https://fcva.gc.ca/	 	 			
	https://www.fcva.gc.ca/	 	 			
	https://www.canadainternational.gc.ca/libya-libye/	86	86			
	https://www.canadainternational.gc.ca/kenya/	100	100			
	https://www.canadainternational.gc.ca/west_bank_gaza-cisjordanie_bande_de_gaza/	97	97			
	https://www.canadainternational.gc.ca/west_bank_gaza-cisjordanie_bande_de_gaza/	97	97			
	https://mx229.parllab.gc.ca/	 	 			
	https://mx189.parllab.gc.ca/	 	 			
	https://mailer01l.parllab.gc.ca/	 	 			
	https://cb-cda.gc.ca/splash	100	100			
	https://www.bc-cb.gc.ca/	 	 			
	https://direct-aspte.ecbc-secb.gc.ca/	 	 			
	https://outlook.ecbc-secb.gc.ca/	 	 			
	https://direct.ecbc-secb.gc.ca/	 	 			
	https://ex.ecbc-secb.gc.ca/	 	 			
	https://extra.neb.gc.ca/	 	 			
	https://ns3.onf-nfb.gc.ca/	 	 			
	https://www.nrcan.gc.ca/our-natural-resources/energy-sources-distribution/renewable-energy/bioenergy-systems/canadian-biomass-innovation-network-cbin/17160	100	100			
	https://pmprb.pmprb-cepmb.gc.ca/	 	 			
	https://webmail.pmprb-cepmb.gc.ca/owa/auth/logon.aspx?url=https://webmail.pmprb-cepmb.gc.ca/owa/&reason=0	91	91			
	https://mail.pmprb-cepmb.gc.ca/	 	 			
	https://webmail.pmprb-cepmb.gc.ca/owa/auth/logon.aspx?url=https://webmail.pmprb-cepmb.gc.ca/owa/&reason=0	91	91			
	https://webmail.pmprb-cepmb.gc.ca/owa/auth/logon.aspx?url=https://webmail.pmprb-cepmb.gc.ca/owa/&reason=0	91	91			
	https://submissions.pmprb-cepmb.gc.ca/Account/Login	100	100			
	https://www.iob.gc.ca/	100	100			
	https://extranet2.cisr-irb.gc.ca/	 	 			
	https://extranet3.cisr-irb.gc.ca/	 	 			
	https://courrielweb.cisr-irb.gc.ca/	 	 			
	https://conference.cisr-irb.gc.ca/	 	 			
	https://irb-spte.cisr-irb.gc.ca/	 	 			
	https://email.cisr-irb.gc.ca/	 	 			
	https://irbftp.cisr-irb.gc.ca/	 	 			
	https://connect.cisr-irb.gc.ca/	 	 			
	https://extranet.cisr-irb.gc.ca/	 	 			
	https://extranet2.irb.gc.ca/	 	 			
	https://www2.irb.gc.ca/	 	 			
	https://extranet3.irb.gc.ca/	 	 			
	https://irb-spte.irb.gc.ca/	 	 			
	https://email.irb.gc.ca/	 	 			
	https://irbftp.irb.gc.ca/	 	 			
	https://extranet.irb.gc.ca/	 	 			
	https://www.irb.gc.ca/	 	 			
	https://submissions.cepmb-pmprb.gc.ca/	 	 			
	https://submissions.pmprb.gc.ca/	 	 			
	https://www.pmprb.gc.ca/	 	 			
	https://www.csbonline.csb.gc.ca/	 	 			
	https://update.csb.gc.ca/	 	 			
	https://e-campaign.csb.gc.ca/	 	 			
	https://employer.csb.gc.ca/	 	 			
	https://www.e-campaign-it.csb.gc.ca/	 	 			
	https://www.csbdirect-it.csb.gc.ca/	 	 			
	https://www.transmit-it.csb.gc.ca/	 	 			
	https://www.employer-st.csb.gc.ca/	 	 			
	https://www.transmit-st.csb.gc.ca/	 	 			
	https://ongc-cgsb.gc.ca/	 	 			
	https://www.ongc-cgsb.gc.ca/	 	 			
	https://webconf.bst-tsb.gc.ca/	 	 			
	https://dialin.bst-tsb.gc.ca/	 	 			
	https://sip.bst-tsb.gc.ca/	 	 			
	https://lyncdiscover.bst-tsb.gc.ca/	 	 			
	https://meet.bst-tsb.gc.ca/	 	 			
	https://cida.gc.ca/	 	 			
	https://w3.acdi-cida.gc.ca/	 	 			
	https://paa-pac.acdi-cida.gc.ca/	 	 			
	https://am.acdi-cida.gc.ca/	 	 			
	https://gdc-as.acdi-cida.gc.ca/	 	 			
	https://les.acdi-cida.gc.ca/	 	 			
	https://www.acdi-cida.gc.ca/	 	 			
	https://www.canada.ca/fr/sante-publique/services/maladies/vih-et-sida.html	100	100			
	https://www.canada.ca/en/public-health/services/diseases/hiv-aids.html	100	100			
	https://www.canadainternational.gc.ca/korea-coree/	85	85			
	https://taiga.gc.ca/	 	 			
	https://noha.gc.ca/	 	 			
	https://www.canadainternational.gc.ca/saudi_arabia-arabie_saoudite/	86	86			
	https://www.canadainternational.gc.ca/colombia-colombie/	97	97			
	https://www.canadainternational.gc.ca/serbia-serbie/	100	100			
	https://infomedia.gc.ca/	 	 			
	https://www.gcpedia.gc.ca/	 	 			
	https://www.canadainternational.gc.ca/thailand-thailande/	86	86			
	https://philadelphia.gc.ca/	 	 			
	https://www.canadainternational.gc.ca/australia-australie/	100	100			
	https://www.canadainternational.gc.ca/mongolia-mongolie/	100	100			
	https://www.canadainternational.gc.ca/romania-roumanie/	100	100			
	https://www.international.gc.ca/world-monde/lithuania-lituanie/	100	100			
	https://www.canadainternational.gc.ca/tanzania-tanzanie/	100	100			
	https://www.international.gc.ca/world-monde/estonia-estonie/splash.aspx	100	100			
	https://pretoria.gc.ca/	 	 			
	https://www.canadainternational.gc.ca/austria-autriche/	93	93			
	https://www.canadainternational.gc.ca/syria-syrie/	97	97			
	https://www.canadainternational.gc.ca/indonesia-indonesie/	93	93			
	https://www.canadainternational.gc.ca/tunisia-tunisie/	100	100			
	https://www.canadainternational.gc.ca/malaysia-malaisie/	100	100			
	https://www.canadainternational.gc.ca/croatia-croatie/	100	100			
	https://ns2.fja.gc.ca/	 	 			
	https://exchange.fja.gc.ca/	 	 			
	https://ns.fja.gc.ca/	 	 			
	https://reports.fja.gc.ca/fja-cmf/en/nav.do	90	90			
	https://www.fja.gc.ca/	100	100			
	https://www.canadainternational.gc.ca/sri_lanka/	100	100			
	https://www.canadainternational.gc.ca/guatemala/	97	97			
	https://www.canadainternational.gc.ca/venezuela/	97	97			
	https://www.manila.gc.ca/	 	 			
	https://www.canada.ca/en/health-canada/services/consumer-product-safety/pesticides-pest-management.html	100	100			
	https://pr-rp.pmra-arla.gc.ca/	 	 			
	https://www.canadainternational.gc.ca/panama/	97	97			
	https://www.pma.gc.ca/	 	 			
	https://www.international.gc.ca/world-monde/myanmar/	100	100			
	https://republicadominicana.gc.ca/	 	 			
	https://www.canadainternational.gc.ca/ghana/	100	100			
	https://espana.gc.ca/	 	 			
	https://www.canadainternational.gc.ca/guyana/	100	100			
	https://www.nafta-alena.gc.ca/	 	 			
	https://www.canadainternational.gc.ca/china-chine/	86	86			
	https://www.canadainternational.gc.ca/argentina-argentine/	97	97			
	https://jna.gc.ca/	100	100			
	https://www.rcaanc-cirnac.gc.ca/eng/1100100013248/1534872397533	98	98			
	https://www.canada.ca/en/health-canada/services/substance-use/canadian-drugs-substances-strategy.html?utm_source=vanity_url&utm_medium=url_en&utm_content=redirect_justice_nationalantidrugstrategy.gc.ca&utm_campaign=pidu_14/	100	100			
	https://www.canada.ca/en/public-health/services/health-promotion/healthy-living/health-future-national-dialogue-healthy-weights-dialogue-report.html?utm_source=VanityURL&utm_medium=URL&utm_campaign=ohof-nsna.gc.ca	98	98			
	https://opo-boa.gc.ca/	100	100			
	https://opo-boa.gc.ca/	100	100			
	https://acoa.gc.ca/	 	 			
	https://apeca-acoa.gc.ca/	 	 			
	https://npa.gc.ca/	100	100			
	https://canadaeuropa.gc.ca/	 	 			
	https://mail.ppa.gc.ca/	 	 			
	https://www.ppa.gc.ca/index	100	100			
	https://srv138.services.gc.ca/daf/q?id=1a0aa259-0dfd-4d4a-a54c-f11bd7f06107&GoCTemplateCulture=fr-CA	100	100			
	https://www.arc-cra.gc.ca/	 	 			
	https://www.cra.gc.ca/	 	 			
	https://www.vrab-tacra.gc.ca/	100	100			
	https://ccra.gc.ca/	 	 			
	https://accra.gc.ca/	 	 			
	https://kinshasa.gc.ca/	 	 			
	https://www.asfc-cbsa.gc.ca/	 	 			
	https://www.cbsa.gc.ca/	 	 			
	https://saqcj3ywvwsp730.asc-csa.gc.ca/	 	 			
	https://servwebprod1.asc-csa.gc.ca/	 	 			
	https://www4.asc-csa.gc.ca/	 	 			
	https://terra.asc-csa.gc.ca/	 	 			
	https://enforme.asc-csa.gc.ca/	 	 			
	https://earth.asc-csa.gc.ca/	 	 			
	https://webvpn.asc-csa.gc.ca/+CSCOE+/logon.html	43	43			
	https://ftp.asc-csa.gc.ca/	 	 			
	https://www.asc-csa.gc.ca/	100	100			
	https://www.tfsa.gc.ca/	 	 			
	https://pisa.gc.ca/	 	 			
	https://www.catsa-acsta.gc.ca/en/language-langue	100	91			
	https://mail1.catsa.gc.ca/	 	 			
	https://mail3.catsa.gc.ca/	 	 			
	https://mail4.catsa.gc.ca/	 	 			
	https://portal.catsa.gc.ca/uniquesig0cf47f8e35e45574db847dd2d2557de9/uniquesig0/SecureportalPortalHomePage/	81	81			
	https://bpss.catsa.gc.ca/PublicWebClient/	72	72			
	https://view.catsa.gc.ca/	 	 			
	https://www.catsa-acsta.gc.ca/en	91	91			
	https://opendata.gc.ca/	 	 			
	https://mxmail.otc-cta.gc.ca/	 	 			
	https://services.otc-cta.gc.ca/	 	 			
	https://conference.ainc-inac.gc.ca/	 	 			
	https://gpn-fng.ainc-inac.gc.ca/	 	 			
	https://clca-artg.ainc-inac.gc.ca/	 	 			
	https://srch.ainc-inac.gc.ca/	 	 			
	https://srchbk.ainc-inac.gc.ca/	 	 			
	https://geoportail-geoportal.ainc-inac.gc.ca/	 	 			
	https://cippn-fnpim.ainc-inac.gc.ca/	 	 			
	https://collaboration.ainc-inac.gc.ca/	 	 			
	https://ppn-fnp.ainc-inac.gc.ca/	 	 			
	https://geovisualiseur-geoviewer.ainc-inac.gc.ca/	 	 			
	https://geoviewer-geovisualiseur.ainc-inac.gc.ca/	 	 			
	https://sneps-npses.ainc-inac.gc.ca/	 	 			
	https://esd3-new.ainc-inac.gc.ca/	 	 			
	https://fng-new.ainc-inac.gc.ca/	 	 			
	https://esd3.inac.gc.ca/	 	 			
	https://sditrain3.inac.gc.ca/	 	 			
	https://clca.inac.gc.ca/	 	 			
	https://media.inac.gc.ca/	 	 			
	https://sra.inac.gc.ca/	 	 			
	https://amt_isa.inac.gc.ca/	 	 			
	https://psab.inac.gc.ca/	 	 			
	https://ssc-btc.inac.gc.ca/	 	 			
	https://esd.inac.gc.ca/	 	 			
	https://artg.inac.gc.ca/	 	 			
	https://kofi.inac.gc.ca/	 	 			
	https://geoportal.inac.gc.ca/	 	 			
	https://portal-portail.inac.gc.ca/	 	 			
	https://e-forum.inac.gc.ca/	 	 			
	https://esdtrain.inac.gc.ca/	 	 			
	https://shq07esdtrain.inac.gc.ca/	 	 			
	https://sditrain.inac.gc.ca/	 	 			
	https://ppn.inac.gc.ca/	 	 			
	https://fnp-ppn.inac.gc.ca/	 	 			
	https://shq07esdp.inac.gc.ca/	 	 			
	https://fnp.inac.gc.ca/	 	 			
	https://smxhqoksmtp.inac.gc.ca/	 	 			
	https://geoviewer.inac.gc.ca/	 	 			
	https://sneps-npses.inac.gc.ca/	 	 			
	https://claims.inac.gc.ca/	 	 			
	https://sraeast.inac.gc.ca/	 	 			
	https://srawest.inac.gc.ca/	 	 			
	https://inacw.inac.gc.ca/	 	 			
	https://esdrfw.inac.gc.ca/	 	 			
	https://www.canada.ca/en/indigenous-northern-affairs.html	100	100			
	https://sys14ux.inac.gc.ca/	 	 			
	https://www.cirnac.gc.ca/	100	100			
	https://fpcc-cpac.gc.ca/	 	 			
	https://www.fpcc-cpac.gc.ca/	 	 			
	https://decisions.cart-crac.gc.ca/cart-crac/en/nav.do	92	92			
	https://gcsra-ott-01.fintrac.gc.ca/+CSCOE+/logon.html?a0=86&a1=&a2=&a3=1&reason=1	73	73			
	https://gcsra-ott-02.fintrac.gc.ca/+CSCOE+/logon.html?a0=86&a1=&a2=&a3=1&reason=1	73	73			
	https://ns2.fintrac.gc.ca/	 	 			
	https://ns.fintrac.gc.ca/	 	 			
	https://gcsra-ott-01.fintrac.gc.ca/+CSCOE+/logon.html?a0=86&a1=&a2=&a3=1&reason=1	73	73			
	https://sac.gc.ca/	100	100			
	https://wap-opa.isc-sac.gc.ca/logon/LogonPoint/tmindex.html	62	62			
	https://mtrs-sctrm.isc-sac.gc.ca/	78	78			
	https://training-formation.mtrs-sctrm.isc-sac.gc.ca/	78	78			
	https://geo.isc-sac.gc.ca/	 	 			
	https://services.isc-sac.gc.ca/	 	 			
	https://services.aadnc-aandc.gc.ca/logon/LogonPoint/tmindex.html	58	58			
	https://geo-test.isc-sac.gc.ca/	 	 			
	https://services-test.isc-sac.gc.ca/	 	 			
	https://www.isc-sac.gc.ca/	100	100			
	https://services.sac.gc.ca/	 	 			
	https://www.sac.gc.ca/	100	100			
	https://www.ccperb-cceebc.gc.ca/	100	100			
	https://portail.ccbn-nbc.gc.ca/	 	 			
	https://horaires.ccbn-nbc.gc.ca/users/sign_in	93	93			
	https://clcc-pbc.gc.ca/	 	 			
	https://autodiscover.cpbn-rpbc.gc.ca/	 	 			
	https://sscra01.vac-acc.gc.ca/	 	 			
	https://sra01.vac-acc.gc.ca/	 	 			
	https://vpn01.vac-acc.gc.ca/+CSCOE+/logon.html?a0=86&a1=&a2=&a3=1&reason=1	71	71			
	https://fw1.vac-acc.gc.ca/	 	 			
	https://sra02.vac-acc.gc.ca/	 	 			
	https://vpn02.vac-acc.gc.ca/+CSCOE+/logon.html?a0=86&a1=&a2=&a3=1&reason=1	73	73			
	https://gwsync2.vac-acc.gc.ca/	 	 			
	https://mail2.vac-acc.gc.ca/	 	 			
	https://fw2.vac-acc.gc.ca/	 	 			
	https://vpn01a.vac-acc.gc.ca/+CSCOE+/logon.html?a0=86&a1=&a2=&a3=1&reason=1	71	71			
	https://vpn02a.vac-acc.gc.ca/	 	 			
	https://dev2.mva-mda.vac-acc.gc.ca/	 	 			
	https://ua.mva-mda.vac-acc.gc.ca/	 	 			
	https://train.mva-mda.vac-acc.gc.ca/	 	 			
	https://ift.mva-mda.vac-acc.gc.ca/	 	 			
	https://support.mva-mda.vac-acc.gc.ca/	 	 			
	https://dev.mva-mda.vac-acc.gc.ca/	 	 			
	https://vpn01b.vac-acc.gc.ca/	 	 			
	https://vpn02b.vac-acc.gc.ca/	 	 			
	https://gwsync.vac-acc.gc.ca/	 	 			
	https://exsync.vac-acc.gc.ca/	 	 			
	https://paymod.vac-acc.gc.ca/	 	 			
	https://moveit-preprod.vac-acc.gc.ca/	92	92			
	https://dev2.bhsol-pssd.vac-acc.gc.ca/	 	 			
	https://ua.bhsol-pssd.vac-acc.gc.ca/	 	 			
	https://ift.bhsol-pssd.vac-acc.gc.ca/	 	 			
	https://support.bhsol-pssd.vac-acc.gc.ca/	 	 			
	https://dev.bhsol-pssd.vac-acc.gc.ca/	 	 			
	https://www.international.gc.ca/world-monde/myanmar/	100	100			
	https://www.canadainternational.gc.ca/ghana/	100	100			
	https://www.canadainternational.gc.ca/guyana/	100	100			
	https://www.canadainternational.gc.ca/china-chine/	86	86			
	https://www.canadainternational.gc.ca/argentina-argentine/	97	97			
	https://www.rcaanc-cirnac.gc.ca/eng/1100100013248/1534872397533	98	98			
	https://www.jna.gc.ca/	100	100			
	https://www.canada.ca/en/health-canada/services/substance-use/canadian-drugs-substances-strategy.html?utm_source=vanity_url&utm_medium=url_en&utm_content=redirect_justice_nationalantidrugstrategy.gc.ca&utm_campaign=pidu_14/	100	100			
	https://www.canada.ca/en/public-health/services/health-promotion/healthy-living/health-future-national-dialogue-healthy-weights-dialogue-report.html?utm_source=VanityURL&utm_medium=URL&utm_campaign=ohof-nsna.gc.ca	98	98			
	https://secure.opo-boa.gc.ca/	100	100			
	https://www.acoa.gc.ca/	 	 			
	https://apn-npa.gc.ca/	 	 			
	https://staging.apn-npa.gc.ca/	 	 			
	https://test.apn-npa.gc.ca/	 	 			
	https://www.apn-npa.gc.ca/	 	 			
	https://staging.npa.gc.ca/	 	 			
	https://test.npa.gc.ca/	 	 			
	https://www.npa.gc.ca/	100	100			
	https://nfpc-cnpa.gc.ca/	 	 			
	https://app-ppa.gc.ca/index	100	100			
	https://www.app-ppa.gc.ca/index	100	100			
	https://secure.ppa.gc.ca/	49	49			
	https://staging.ppa.gc.ca/index	100	100			
	https://autodiscover.ppa.gc.ca/	 	 			
	https://files.ppa.gc.ca/	97	97			
	https://rqpa.gc.ca/	 	 			
	https://www.irsr-rqpa.gc.ca/	 	 			
	https://www.rqpa.gc.ca/	 	 			
	https://www.efile.cra.gc.ca/	 	 			
	https://www.ccra.gc.ca/	 	 			
	https://vpnupg1.asc-csa.gc.ca/+CSCOE+/logon.html?reason=12	43	43			
	https://pie-isepqa.asc-csa.gc.ca/sfiler/Login.action	97	97			
	https://f2.asc-csa.gc.ca/	 	 			
	https://www3.asc-csa.gc.ca/	 	 			
	https://www6.asc-csa.gc.ca/	 	 			
	https://spica.asc-csa.gc.ca/	 	 			
	https://kamala.asc-csa.gc.ca/	 	 			
	https://sedna.asc-csa.gc.ca/	 	 			
	https://unicornqa.asc-csa.gc.ca/	 	 			
	https://pie-isepqa.asc-csa.gc.ca/sfiler/Login.action	97	97			
	https://sthwebsympqa.asc-csa.gc.ca/	 	 			
	https://lyrisqa.asc-csa.gc.ca/	 	 			
	https://appsqa.asc-csa.gc.ca/	 	 			
	https://polariscatqa.asc-csa.gc.ca/	 	 			
	https://sthsymphonyqa.asc-csa.gc.ca/	 	 			
	https://donnees-data.asc-csa.gc.ca/	 	 			
	https://sthwebsympprod.asc-csa.gc.ca/	 	 			
	https://sthsymphonyprod.asc-csa.gc.ca/	 	 			
	https://niobe.asc-csa.gc.ca/	 	 			
	https://mifune.asc-csa.gc.ca/	 	 			
	https://syslog.asc-csa.gc.ca/	 	 			
	https://www.asc-csa.gc.ca/eng/laboratories-and-warehouse/david-florida/default.asp	100	100			
	https://emcsvdn.asc-csa.gc.ca/	 	 			
	https://moon.asc-csa.gc.ca/	 	 			
	https://vpn.asc-csa.gc.ca/+CSCOE+/logon.html?reason=12	43	43			
	https://unicorn.asc-csa.gc.ca/	 	 			
	https://nsproxyotp.asc-csa.gc.ca/	 	 			
	https://explorer.asc-csa.gc.ca/	 	 			
	https://www.asc-csa.gc.ca/eng/jobs/default.asp	100	100			
	https://met-gds.asc-csa.gc.ca/	 	 			
	https://colds.asc-csa.gc.ca/	 	 			
	https://sdrg-grds.asc-csa.gc.ca/BCR2ext/Login/Splash?ReturnUrl=%2FBCR2ext%2F	100	100			
	https://exogis.asc-csa.gc.ca/	 	 			
	https://lyris.asc-csa.gc.ca/	 	 			
	https://apps.asc-csa.gc.ca/	 	 			
	https://polariscat.asc-csa.gc.ca/	 	 			
	https://intranet.asc-csa.gc.ca/	 	 			
	https://mail-scnet.asc-csa.gc.ca/	 	 			
	https://ftp-jwst.asc-csa.gc.ca/	 	 			
	https://zulu.asc-csa.gc.ca/	 	 			
	https://citrix.asc-csa.gc.ca/logon/LogonPoint/tmindex.html	77	77			
	https://proxy.asc-csa.gc.ca/	 	 			
	https://www.catsa-acsta.gc.ca/en/language-langue	100	91			
	https://vpn1.catsa.gc.ca/	 	 			
	https://dns1.catsa.gc.ca/	 	 			
	https://preportal2.catsa.gc.ca/	 	 			
	https://dns2.catsa.gc.ca/	 	 			
	https://async-lab.catsa.gc.ca/	 	 			
	https://async.catsa.gc.ca/	 	 			
	https://fileservice.catsa.gc.ca/webclient/Login.xhtml	95	95			
	https://conf.catsa.gc.ca/	 	 			
	https://epo-ah.catsa.gc.ca/	 	 			
	https://vdi.catsa.gc.ca/	 	 			
	https://myvdi.catsa.gc.ca/	86	86			
	https://training.portal.catsa.gc.ca/	 	 			
	https://infonet.portal.catsa.gc.ca/	81	81			
	https://labportal.catsa.gc.ca/	 	 			
	https://preportal.catsa.gc.ca/	 	 			
	https://training.preportal.catsa.gc.ca/	 	 			
	https://infonet.preportal.catsa.gc.ca/	 	 			
	https://scmail.catsa.gc.ca/	 	 			
	https://m.catsa.gc.ca/	 	 			
	https://mdm.catsa.gc.ca/	 	 			
	https://awmdm.catsa.gc.ca/	 	 			
	https://devawmdm.catsa.gc.ca/	 	 			
	https://dialin.catsa.gc.ca/	 	 			
	https://webcon.catsa.gc.ca/	 	 			
	https://catsaassist-ap.catsa.gc.ca/	81	81			
	https://tstcatsaassist-ap.catsa.gc.ca/	 	 			
	https://sfbext.bst-tsb.gc.ca/	 	 			
	https://av.bst-tsb.gc.ca/	 	 			
	https://226.tsb.gc.ca/	 	 			
	https://media.tsb.gc.ca/	 	 			
	https://ide.tsb.gc.ca/	 	 			
	https://remote.tsb.gc.ca/	 	 			
	https://webconf.tsb.gc.ca/	 	 			
	https://mail.tsb.gc.ca/	 	 			
	https://dialin.tsb.gc.ca/	 	 			
	https://sip.tsb.gc.ca/	 	 			
	https://lyncdiscover.tsb.gc.ca/	 	 			
	https://ras.tsb.gc.ca/	 	 			
	https://meet.tsb.gc.ca/	 	 			
	https://sfbext.tsb.gc.ca/	 	 			
	https://sftsrv.tsb.gc.ca/	97	97			
	https://editor-training.btb.gc.ca/	 	 			
	https://analyseur-analyzer.btb.gc.ca/	 	 			
	https://editeur-editor.btb.gc.ca/	 	 			
	https://editor-uat.btb.gc.ca/	 	 			
	https://www.nrcan.gc.ca/	100	100			
	https://www.nrcan.gc.ca/	100	100			
	https://collaboration.aeic-iaac.gc.ca/	 	 			
	https://www.aeic-iaac.gc.ca/	100	100			
	https://acei-iaac.gc.ca/	100	100			
	https://www.acei-iaac.gc.ca/	100	100			
	https://www.iaac.gc.ca/	100	100			
	https://v41sftp01.lac-bac.gc.ca/	 	 			
	https://v41listserv01.lac-bac.gc.ca/	 	 			
	https://vpn.lac-bac.gc.ca/	 	 			
	https://www.cvc-cac.gc.ca/	 	 			
	https://notesott1.cac.gc.ca/	 	 			
	https://mail.cac.gc.ca/	 	 			
	https://notes.cac.gc.ca/	 	 			
	https://ns.cac.gc.ca/	 	 			
	https://notesott.cac.gc.ca/	 	 			
	https://www.cac.gc.ca/	 	 			
	https://acfc-fcac.gc.ca/	 	 			
	https://autodiscover.acfc-fcac.gc.ca/	 	 			
	https://www.acfc-fcac.gc.ca/	 	 			
	https://autodiscover.fcac.gc.ca/	 	 			
	https://www.fcac.gc.ca/	 	 			
	https://www.canada.ca/en/public-health.html	100	100			
	https://baclacdev2010.bac-lac.gc.ca/	 	 			
	https://rvp-vpn-01.bac-lac.gc.ca/+CSCOE+/logon.html?a0=86&a1=&a2=&a3=1&reason=1	71	71			
	https://rvp-vpn-02.bac-lac.gc.ca/+CSCOE+/logon.html?a0=86&a1=&a2=&a3=1&reason=1	71	71			
	https://id2.bac-lac.gc.ca/	 	 			
	https://directaccess2.bac-lac.gc.ca/	 	 			
	https://oos2016.bac-lac.gc.ca/op/generate.aspx	40	40			
	https://cain-rcia.bac-lac.gc.ca/	 	 			
	https://id.bac-lac.gc.ca/account/login?returnUrl=%2Fconnect%2Fauthorize%2Flogin%3Fclient_id%3Dcanadiana%26redirect_uri%3Dhttps%253A%252F%252Fcanadiana.bac-lac.gc.ca%252Fsignin-oidc%26response_type%3Did_token%26scope%3Dopenid%2520profile%26response_mode%3Dform_post%26nonce%3D637790838840374938.N2M5M2Q5ZDQtN2FlMy00YTQyLThkZGYtMTg3NDc4Y2RiYTczMjlhYjA2YzktY2RhYy00ZjE0LWE5YzEtYjI2ZTUzOTRjZmE5%26ui_locale%3Deng%26state%3DCfDJ8IFps6kop8lFqUsj1qY_a7PVLR1uqSgiqB4P-0xRFy-45GfXpOzIhVQ6YSA6_Wj0g-vL58b53z6QjLpDdeblpJ0hmroV3WDS1IzInEyIfUHr2NfZdvISU8ULIGL0u1LFU-Agl_W6MZgQ50GPFfOa3SBBoMclqYWdQfgMxx8XHS6AdpCbHEKYVm_XGj7VFc3JDnsLaEDsxzXxCWTHB-JRVd9cAGXBuGPuo9VngTwxemNHJ6gXXQF7yQB02gwHTuLihu-FFZThNHZfx7q86LXfu6qQ4R5D8EQ3eFd6VFPGrQ_mcJWwNuEfhaab1PaqliZX8NDvHuggS4V51M-Tm_XZ4Gukiy3rIDkCHT9Zzkq83Vm6	92	92			
